"Beer Style",Taste Review
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",3.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",3.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",2.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",3.0
"Russian Imperial Stout",2.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",2.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",2.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",3.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",2.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",3.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",4.0
"Russian Imperial Stout",5.0
"Russian Imperial Stout",4.5
"Russian Imperial Stout",4.0
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",2.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.0
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",3.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",5.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",5.0
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",4.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",4.5
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",3.5
"Black & Tan",3.5
"Black & Tan",4.0
"Black & Tan",4.5
"American Porter",3.0
"American Porter",3.5
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",4.5
"American Porter",4.0
"American Porter",3.5
"American Porter",5.0
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",3.0
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",3.0
"American Porter",4.5
"American Porter",3.5
"American Porter",3.5
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",3.5
"American Porter",3.5
"American Porter",3.5
"American Porter",4.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",3.0
"American Porter",3.5
"American Porter",4.5
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",3.5
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",2.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",3.0
"American Porter",3.5
"American Porter",4.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",4.0
"American Porter",3.5
"American Porter",3.0
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",4.0
"American Porter",4.5
"American Porter",4.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",4.5
"American Porter",3.5
"American Porter",3.0
"American Porter",4.5
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",3.5
"American Porter",3.5
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",3.5
"American Porter",3.5
"American Porter",3.5
"American Porter",4.0
"American Porter",2.0
"American Porter",4.0
"American Porter",4.5
"American Porter",4.5
"American Porter",3.5
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",3.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",2.5
"American Porter",4.0
"American Porter",4.5
"American Porter",3.5
"American Porter",3.0
"American Porter",3.0
"American Porter",3.5
"American Porter",3.5
"American Porter",4.0
"American Porter",4.5
"American Porter",3.0
"American Porter",3.5
"American Porter",4.0
"Märzen / Oktoberfest",3.5
"Pumpkin Ale",3.0
"American Amber / Red Ale",3.5
"American Amber / Red Ale",3.5
"Saison / Farmhouse Ale",4.0
"Rauchbier",1.5
"Rauchbier",3.5
"Rauchbier",4.0
"Rauchbier",4.0
"Rauchbier",3.0
"Rauchbier",4.5
"American Amber / Red Ale",3.0
"American Amber / Red Ale",2.0
"Extra Special / Strong Bitter (ESB)",3.0
"Extra Special / Strong Bitter (ESB)",3.0
"English Porter",3.5
"Chile Beer",3.5
"Chile Beer",4.5
"Chile Beer",4.5
"Chile Beer",3.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Barleywine",5.0
"American Barleywine",5.0
"American Barleywine",5.0
"American Pale Ale (APA)",4.5
"Russian Imperial Stout",4.0
"Cream Ale",3.0
"Märzen / Oktoberfest",4.0
"American IPA",4.0
"American IPA",5.0
"American Barleywine",4.0
"American Barleywine",4.0
"American Barleywine",4.0
"Märzen / Oktoberfest",4.0
"American IPA",4.0
"American IPA",2.5
"American IPA",3.5
"American IPA",3.0
"American IPA",3.5
"American IPA",3.5
"American IPA",4.0
"American IPA",3.5
"American IPA",3.5
"American IPA",3.5
"American IPA",4.0
"American IPA",4.0
"American IPA",4.5
"American IPA",4.0
"American IPA",3.5
"American IPA",4.0
"American IPA",4.0
"American IPA",4.0
"Winter Warmer",3.5
"Winter Warmer",4.5
"Winter Warmer",4.0
"Rye Beer",4.0
"American Black Ale",4.0
"American Black Ale",4.0
"English Bitter",2.5
"English Pale Ale",3.5
"English Pale Ale",4.0
"English Pale Ale",3.0
"English Pale Ale",3.0
"English Pale Ale",4.0
"English Pale Ale",3.5
"English Pale Ale",3.0
"English Pale Ale",2.0
"English Pale Ale",4.0
"English Bitter",4.0
"English Bitter",3.5
"English Dark Mild Ale",3.5
"English Dark Mild Ale",4.0
"English Bitter",2.5
"English Bitter",3.5
"English Bitter",3.0
"English Bitter",3.5
"English Bitter",3.5
"English Bitter",3.0
"English Bitter",3.5
"English Bitter",3.0
"English Bitter",3.0
"English Bitter",2.5
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",3.5
"English Bitter",4.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",2.5
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",2.5
"Extra Special / Strong Bitter (ESB)",3.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",3.0
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",5.0
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",5.0
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",3.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",3.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",3.0
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.0
"English Bitter",3.0
"English Bitter",3.5
"English Bitter",4.0
"English Bitter",3.0
"English Bitter",4.0
"English Bitter",3.5
"English Bitter",4.0
"English Bitter",3.0
"English Bitter",3.5
"English Bitter",3.5
"English Bitter",3.0
"English Pale Ale",4.0
"English Pale Ale",3.5
"English Pale Ale",3.0
"English Pale Ale",3.5
"English Pale Ale",4.0
"English Pale Ale",3.0
"English Pale Ale",3.5
"English Pale Ale",3.0
"English Pale Ale",3.5
"English Pale Ale",4.0
"English Pale Ale",3.0
"English Pale Ale",3.0
"English Pale Ale",3.5
"English Pale Ale",3.0
"English Pale Ale",4.0
"English Pale Ale",3.5
"English Pale Ale",4.0
"English Pale Ale",4.0
"English Pale Ale",4.0
"English Pale Ale",4.0
"English Pale Ale",3.0
"American IPA",2.5
"American IPA",2.5
"English Stout",3.5
"Kölsch",3.0
"Belgian IPA",3.0
"American IPA",4.5
"American IPA",3.5
"American IPA",4.0
"American IPA",3.5
"American IPA",3.5
"American IPA",4.0
